danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,explicit,popularity,track_name,track_artist,track_id
0.375,0.676,5,-17.006,0,0.887,0.981,0.0015,0.84,0.4,85.769,188042,TRUE,1,Single Ladies,Melanie Comarcho,7L8xZLQs6vbM2QIWdLqhkq
0.493,0.603,2,-18.594,1,0.89,0.984,0.000174,0.834,0.643,64.363,116458,TRUE,0,Cheap Men,Melanie Comarcho,2oKGDJIj8GgtP6NUXMITza
0.427,0.582,3,-18.582,1,0.892,0.985,7.31E-05,0.921,0.492,88.96,121250,TRUE,1,Lesbians,Melanie Comarcho,74gOFykyP0x2mfjxeWx9oc
0.335,0.658,2,-17.483,0,0.912,0.983,0.00335,0.937,0.513,78.829,221625,TRUE,0,Just Til',Melanie Comarcho,5DMkCpJPYPUOnDgwfxQ2Ve
0.463,0.67,10,-17.246,1,0.902,0.986,0.0279,0.858,0.405,70.485,103542,TRUE,0,You Need a Pantyliner,Melanie Comarcho,1jY59FT3YKM5TEyZSOwU9x
0.43,0.59,2,-18.539,0,0.884,0.986,4.98E-05,0.852,0.513,98.289,172208,TRUE,0,Couples,Melanie Comarcho,4q0seIhcoSmTJVtYx9fzhT
0.43,0.545,0,-17.783,1,0.625,0.985,0.00287,0.766,0.492,110.784,94375,TRUE,0,Black Men,Melanie Comarcho,1quUmlrGuiRvywZHSE4tEv
0.462,0.577,8,-18.659,1,0.896,0.99,0.000487,0.891,0.499,113.091,72375,TRUE,1,Don't Know How to Talk,Melanie Comarcho,0BolmbcKZAHDl3bbpz9JT7
0.377,0.591,5,-18.287,0,0.918,0.984,4.77E-05,0.881,0.515,82.146,194375,TRUE,0,High Standards,Melanie Comarcho,6tlAzkefb3gtcusazKDraF
0.395,0.627,2,-17.933,0,0.882,0.986,0.0311,0.915,0.487,98.558,159750,TRUE,0,Little Dicks,Melanie Comarcho,2lOUyEN3i36zC016bGN3i4
0.37,0.581,2,-18.795,0,0.93,0.987,0.000104,0.785,0.4,48.683,192838,TRUE,1,"Big Balls, Head, and Pills",Melanie Comarcho,3LI3nmkNu3IbmzaTbXRqlh
0.841,0.503,0,-7.804,0,0.453,0.316,1.99E-06,0.0684,0.515,143.821,187115,TRUE,8,SHOOTERS,Nuclear R,0uvIgdpNMgyDHJEqzh5PzT
0.424,0.402,10,-9.622,1,0.0281,0.594,0.0252,0.369,0.091,138.007,450848,FALSE,6,Quiet,Calvary Chapel Chattanooga,3q5G0ht7u3MhCDUAuXBxgG
0.393,0.269,10,-10.868,1,0.0301,0.87,0.329,0.11,0.102,140.098,408000,FALSE,5,Stand Firm,Calvary Chapel Chattanooga,3EuzmW6EdkK31ug4jEqUOk
0.751,0.622,1,-6.991,1,0.244,0.0892,0,0.102,0.273,90.038,186693,FALSE,8,I’ma Go Crazy,Neisha Neshae,3DuFibdUFzTgqml0bDybwh
0.758,0.817,5,-10.146,1,0.083,0.134,0.76,0.149,0.93,125.005,205819,FALSE,7,Love Season,C Lova,7KCBQl7dRwo8uVGxvf5to2
0.674,0.449,9,-10.638,0,0.18,0.281,0.0065,0.0955,0.11,150.042,172406,TRUE,8,Country,SonsOfNotown,3qjk21d7TRsk5zZznn0uWD
0.643,0.549,0,-5.197,1,0.148,0.307,0.000646,0.183,0.731,168.165,200063,FALSE,8,Feel Good 1962,Adrian Bagher,5t9TlxwPS4B8DH3ehWOmgP
0.586,0.12,2,-27.466,1,0.0389,0.739,0.861,0.104,0.356,110.112,73788,FALSE,0,Chosen,janeylee,4NY0lhEguEeFybfyhMdtUQ
0.793,0.363,10,-21.495,1,0.0576,0.000301,0.979,0.153,0.597,130.978,23865,FALSE,0,Nitrox 2,janeylee,2xuL73Yhfwt7myPYVn2IYZ
0.678,0.459,8,-21.462,0,0.0566,0.0129,0.933,0.211,0.899,135.092,47723,FALSE,0,Scorchers Edit 1,janeylee,4QCovx6LbftEOHFc5rWC3i
0.542,0.624,5,-21.188,0,0.0418,8.75E-05,0.91,0.516,0.791,142.814,61609,FALSE,1,Track,janeylee,01D5QNfZc2OyjQEDiQFXyu
0.619,0.624,5,-20.869,0,0.0386,0.00132,0.648,0.145,0.8,142.818,51566,FALSE,0,A Loop,janeylee,67jlynFBDd6rZ2C24fqEpI
0.57,0.651,8,-20.113,1,0.0506,0.0117,0.729,0.145,0.385,140.064,70444,FALSE,1,The Jump,janeylee,6Hn3wIeVUuoJgIIgvkwpcA
0.572,0.316,9,-26.102,1,0.0453,0.00112,0.861,0.155,0.502,135.001,40514,FALSE,0,Scorchers Edit 2,janeylee,3RTHOzAyhkvAvEB3N8l1WN
0.591,0.432,0,-27.176,1,0.0334,0.475,0.444,0.233,0.573,130.82,68215,FALSE,0,Zed-36,janeylee,2RxYFeJtHgmOhMcyzXeB9c
0.605,0.819,11,-14.327,0,0.0383,7.47E-05,0.923,0.0846,0.228,135.007,233611,FALSE,5,Scorcher’s Theme,janeylee,6sz7eNBRENhYr4FAmOVFTO
0.274,0.827,2,-6.152,1,0.0643,0.07,0.000793,0.0824,0.26,125.139,626293,FALSE,1,Bobby's Song,The Aliens,1clkh9IiejH1jE5pfczeKC
0.203,0.227,8,-12.411,1,0.0371,0.989,0.939,0.102,0.0328,71.236,77933,FALSE,0,Amen,The Aliens,0E9LDHPeI5X0ol4swxVBuW
0.301,0.749,0,-10.766,0,0.17,0.132,0.11,0.116,0.311,87.999,196280,FALSE,0,Theremin,The Aliens,0ylljdzkTXYARyVq1acFl2
0.477,0.775,0,-7.449,1,0.0313,0.195,0.126,0.351,0.393,136.076,248893,FALSE,0,Everyone,The Aliens,0F44qKxQWtx57bVrL3KGJT
0.545,0.649,0,-6.682,1,0.0268,0.000187,0.0136,0.0534,0.875,103.77,317800,FALSE,2,Magic Man,The Aliens,39BELuMuJ4NopGC3prShS1
0.213,0.892,2,-6.462,1,0.0742,0.0686,0.0337,0.0904,0.0415,137.955,624507,FALSE,0,Billy Jack,The Aliens,2wRpfo0lgWWl27lnXEkGGl
0.192,0.397,4,-17.016,0,0.193,0.445,0.675,0.0803,0.0391,69.905,214640,FALSE,0,Luna,The Aliens,0vehd58RF5trNHkr95Dxg7
0.395,0.686,4,-5.236,0,0.0296,0.48,0.2,0.0965,0.342,111.333,192027,FALSE,0,Dove Returning,The Aliens,6BFRjbjQ7HmNWxbY4RNKOk
0.375,0.686,5,-6.913,1,0.0349,0.223,0.169,0.528,0.581,112.045,293267,FALSE,0,Sunlamp SHow,The Aliens,5CdFUVheWllTpdZcs2y0JG
0.169,0.468,9,-9.026,1,0.0361,0.0402,0.747,0.251,0.157,96.224,113840,FALSE,0,Smoggy Bog,The Aliens,5We1ld2BjlqXYAcj4nvaVo
0.17,0.427,7,-12.544,1,0.0371,0.91,0.966,0.325,0.0608,90.063,200627,FALSE,0,Daffodils,The Aliens,5DHFUpVV3XpKq3uSF4gYz6
0.522,0.694,7,-5.818,1,0.0269,0.0815,0.0994,0.166,0.69,107.045,377187,FALSE,3,Boats,The Aliens,2tJJWg03np1KwkDbyBaB8C
0.207,0.37,7,-12.569,1,0.0382,0.826,0.015,0.077,0.0389,113.05,491627,FALSE,1,Blue Mantle,The Aliens,3tcT8VTsd0aFAMhwSY8lPQ
0.935,0.65,8,-7.176,1,0.172,0.0782,1.03E-06,0.103,0.739,134.978,242637,FALSE,0,Tired,Fargoneworld,4AD70rgrVDBwqCjA7D14Kk
0.852,0.562,1,-6.916,1,0.213,0.188,0,0.114,0.497,130.079,206987,FALSE,3,Motions,Fargoneworld,7wgGu38eU4AkAjtNCoEU8V
0.745,0.691,4,-7.206,1,0.378,0.039,0.00925,0.203,0.327,82.902,242120,FALSE,0,How I Do It,Fargoneworld,40UnBHlFbP1R3bBRce44L2
0.558,0.433,0,-7.233,1,0.369,0.256,0.00538,0.0868,0.139,174.086,196000,FALSE,0,I Ain't Alright,Fargoneworld,0XBQZox9Sn19SbGExin3Xr
0.411,0.648,9,-6.996,1,0.306,0.0261,0.00434,0.395,0.438,172.47,180813,FALSE,0,Only Human,Fargoneworld,2uvnKoIU0Zykd7JQS6UbPO
0.748,0.568,6,-8.381,1,0.115,0.134,0.00487,0.147,0.257,88.039,197640,FALSE,1,Storming on the Inside,Fargoneworld,7GDeLwnGfE2VOyzQ28SzMY
0.68,0.549,2,-7.652,1,0.0937,0.029,0.00103,0.0896,0.228,84.978,209653,FALSE,3,Hollowdays,Fargoneworld,5e5ucXUghm0chNvnKgjyVC
0.578,0.822,1,-8.943,1,0.53,0.17,0,0.171,0.694,81.52,163944,FALSE,8,H-Town Boy Like Me,Jay Brown the Cowboy Boss,5JGB1dZtXaEVZXWX2ZCjvw
0.519,0.662,2,-7.485,1,0.027,0.00902,0.039,0.416,0.389,122.215,276133,FALSE,5,Ah Mary,Grace Potter & The Nocturnals,602DjGQC2ygK6RGfq4ZUQj
0.374,0.394,5,-9.107,1,0.0283,0.458,0,0.0974,0.136,134.931,312520,FALSE,4,Apologies,Grace Potter & The Nocturnals,11ZlA9oCwiBPH4IBzi3J6q
0.417,0.892,0,-5.509,1,0.0561,0.00139,1.40E-06,0.413,0.589,168.898,191488,FALSE,1,Heads Up,Last Minet,2x2zcBhq1jVdRtAWmOEvVL
0.413,0.917,2,-5.11,0,0.041,0.00186,0,0.288,0.594,170.003,223712,FALSE,2,Turning Tables,Last Minet,2miIOZz2xma2ENOuO5ULJo
0.341,0.908,2,-4.74,1,0.0495,0.00146,1.30E-05,0.332,0.592,173.058,254347,FALSE,1,Take a Breath,Last Minet,2X1IcLIH53qRb3A01JbJTr
0.435,0.894,0,-4.878,1,0.0423,0.0364,0,0.301,0.548,165.064,190172,FALSE,0,It'll Always Be Us,Last Minet,2rhH73puAlf0Tak2zIoCXS
0.362,0.937,9,-4.618,0,0.0652,0.0066,1.48E-06,0.121,0.507,167.925,298635,FALSE,0,Happily Ever After (You Never Know),Last Minet,4W1ve52vywq8TCH8iAlTyf
0.357,0.877,7,-4.423,1,0.0379,0.00169,1.57E-05,0.131,0.401,164.774,196608,FALSE,0,Can You Feel It?,Last Minet,1hTISFxvliwlZq9clJwexA
0.283,0.907,2,-4.219,0,0.0616,0.000455,0,0.434,0.442,123.261,246688,TRUE,1,I'm a Star,Last Minet,0aaxKfNADsZu46HTa9S9mq
0.484,0.855,4,-5.287,0,0.0363,0.00353,5.88E-06,0.137,0.598,158.007,149408,FALSE,2,Lunar Come Down,Last Minet,4U1d4zbeyA57lg6p1Np4uR
0.326,0.834,0,-5.236,1,0.0372,0.0083,8.65E-05,0.102,0.11,186.057,171669,FALSE,0,Love,Last Minet,5Jn9wZutwqH5tuMk6dpjhQ
0.503,0.92,2,-4.633,1,0.0654,0.0188,1.56E-06,0.152,0.703,82.571,132565,FALSE,0,Beginning of the End,Last Minet,33cwIHD2BeIq3mnIoaxFJp
0.245,0.881,0,-5.184,1,0.052,0.00187,4.14E-06,0.159,0.417,144.731,187707,FALSE,0,Paincity,Last Minet,4OubnpVKbXh7tllfMSI374
0.121,0.151,8,-15.603,1,0.0361,0.985,0.617,0.0874,0.0362,63.73,236747,FALSE,1,Greener World,Gwilym Gold,0cQiTi6ZOmgBHrt14xwwtE
0.675,0.353,4,-12.736,0,0.0353,0.555,0.857,0.121,0.503,129.971,189667,FALSE,0,Breathless,Gwilym Gold,6wHTDJXfQz7HgP3Ezj2ZbP
0.396,0.569,0,-11.091,0,0.0338,0.291,0.91,0.0833,0.337,113.335,230173,FALSE,3,Triumph,Gwilym Gold,0AdvCB6t1df0iQtRZbNXJW
0.501,0.246,0,-15.962,1,0.0323,0.943,0.64,0.075,0.0697,135.896,252080,FALSE,0,Breath Alone,Gwilym Gold,4UTOfE7eQn1pRTbu2VckuO
0.195,0.0812,5,-13.282,1,0.0327,0.963,0.39,0.11,0.0485,76.344,240960,FALSE,1,Uninvited,Gwilym Gold,3mvqUoNgDTxWGSvawp9Y3W
0.51,0.444,5,-11.875,0,0.0351,0.881,0.753,0.124,0.0396,129.991,236600,FALSE,0,Flex,Gwilym Gold,5oFQQfNM6LGPXgRmEBFWG7
0.728,0.227,7,-13.987,1,0.0476,0.851,0.427,0.118,0.108,135.953,269747,FALSE,1,Muscle,Gwilym Gold,3CPuixxroCsCDbfZdfgIRA
0.645,0.312,7,-17.162,1,0.0452,0.913,0.906,0.119,0.196,90.948,194093,FALSE,0,Unknown,Gwilym Gold,0Jo9DsCndDkh0aDBWCnwvE
0.254,0.268,11,-12.589,0,0.035,0.978,0.487,0.0874,0.0384,97.391,264987,FALSE,0,Evergreen,Gwilym Gold,1bwNfKNfrRzlJJnaWfrqza
0.176,0.257,5,-12.443,1,0.0318,0.963,0.638,0.12,0.042,72.4,292147,FALSE,2,"I Know, I Know",Gwilym Gold,6BQLfmqc4e79pU8ycJ014L
0.681,0.6,1,-12.688,0,0.0415,0.231,0,0.0747,0.815,110.426,333000,FALSE,3,Eternal Life,The Swanee Quintet,0WnFzrZnLcKYOppvmEQeWQ
0.41,0.47,11,-11.711,1,0.179,0.415,0,0.149,0.442,188.125,243693,FALSE,1,Some One Who Cares,The Swanee Quintet,3PSfBJBBrG0dGkjUMzTk51
0.601,0.479,11,-13.638,1,0.0716,0.281,0,0.0967,0.948,142.545,213507,FALSE,2,Over Yonder,The Swanee Quintet,2pu7Fbkd8o3QX3psF4d5kw
0.634,0.371,10,-13.748,1,0.0457,0.116,3.16E-06,0.0624,0.395,118.118,324667,FALSE,0,I'm Going to Tell God How You Treated Me,The Swanee Quintet,7v2XxIWQ2oY2CUk6qqWtBZ
0.578,0.629,5,-14.395,0,0.108,0.0517,0,0.0778,0.841,96.514,192467,FALSE,2,Send Your Blessings Down,The Swanee Quintet,2A89XcMjyUPB754iujqbbw
0.693,0.476,11,-13.694,1,0.0433,0.0753,0,0.0391,0.688,117.516,296627,FALSE,1,I've Been Washed in the Blood,The Swanee Quintet,09t1WBcINgBbPhIEY0M3MO
0.664,0.474,2,-13.54,1,0.107,0.239,0,0.101,0.482,83.417,269307,FALSE,1,Don't Worry About Me,The Swanee Quintet,4vJ0ju1CZQjQVvG7ZJdMDV
0.5,0.294,9,-14.52,1,0.0345,0.0727,4.52E-06,0.143,0.344,180.779,213267,FALSE,0,Ups & Downs,The Swanee Quintet,3nLNRXIEyzZRqIsYcLlqYk
0.934,0.574,11,-6.113,0,0.0534,0.24,3.26E-06,0.368,0.706,132.054,208333,FALSE,1,Si Te Pudiera Mentir,El Gringo De La Bachata,4onQNhURfHK4qZTIP4hWat
0.883,0.586,5,-8.97,1,0.0408,0.255,0.00534,0.121,0.924,130.067,214453,FALSE,1,Mi Mayor Sacrificio,Wilkin Rivera,59hPYYE4EBEdyKv5clKAaC
0.918,0.536,0,-8.849,1,0.0686,0.419,0.000158,0.0635,0.968,135.058,210840,FALSE,1,Mi Mayor Necesidad,Robert Feliz,1RDnsWqGZwoLESdLR2SzuT
0.922,0.568,2,-9.553,1,0.0389,0.446,4.68E-06,0.0898,0.961,130.055,206427,FALSE,1,El Peor De Mis Fracasos,Ronald Nuñez,05qd4J4573n8fI4T7KlFW7
0.916,0.554,7,-9.217,1,0.0481,0.606,0,0.042,0.913,132.998,206387,FALSE,1,Tu Amor O Tu Desprecio,Giordano Morel,2IbZnZhgJRfNZCWDDYUCHS
0.932,0.602,9,-7.037,1,0.0636,0.257,0.00405,0.048,0.972,130.027,238867,FALSE,1,Antes De Que Te Vayas,Nicold Frias,5EksPKIRjLymSX9gSkjZxw
0.951,0.595,9,-7.759,0,0.0519,0.365,6.66E-06,0.218,0.895,130.052,181907,FALSE,1,Donde Estara Mi Primavera,Jorge Luis,4xzjoqVtgAdh66ekmm2ZbH
0.956,0.532,11,-8.479,1,0.05,0.362,4.69E-05,0.0626,0.964,125.03,210547,FALSE,0,O Me Voy O Te Vas,Bercy,2l9Q8ushFfmdLt3bHWz1GL
0.899,0.577,0,-7.624,1,0.0459,0.527,4.17E-05,0.062,0.962,125.064,241307,FALSE,0,Si No Te Hubieras Ido,Nicold Frias,3RDInXMzupcZ2ApEcDZm7n
0.906,0.591,4,-8.011,1,0.0476,0.435,0.000315,0.0584,0.971,135.005,213347,FALSE,0,Prefiero Partir,Robert Feliz,42Sfn5wpeOfWtKQyQ2UEj8
0.954,0.536,2,-8.049,1,0.0595,0.318,0.000631,0.0913,0.966,130.051,222733,FALSE,0,En El Mismo Tren,Various Artists,1ybnASOsWDd0i6GW8CHSVk
0.801,0.758,7,-9.953,1,0.0665,0.00728,0.795,0.368,0.0735,127.992,516000,FALSE,0,She Came Along - Sharam's Ecstasy of Ibiza Edit,Sharam,2fhpcKgRlEQRflG9oIEZOC
0.787,0.864,7,-9.213,1,0.0576,0.0104,0.672,0.0537,0.12,127.998,566250,FALSE,2,She Came Along - Sharam's Ecstasy of Ibiza Mix,Sharam,0dYELGkEr91FlLp5SvoBD3
0.796,0.947,4,-7.021,0,0.0605,0.000464,0.0341,0.0379,0.709,128.009,423506,FALSE,1,She Came Along - Alex Kenji Remix,Sharam,4bmh1Xn2i9fLlXfawMC1pJ
0.795,0.955,7,-7.284,1,0.0614,0.000162,0.191,0.04,0.616,128,423506,FALSE,0,She Came Along - Alex Kenji Dub,Sharam,1prq29Jx9I8ZcEG00dUOAE
0.813,0.648,11,-6.666,0,0.146,0.0107,0.0187,0.086,0.359,128.02,424217,FALSE,2,She Came Along - Jean Elan Remix,Sharam,49kYNGNqmFYLa7CfL77nqq
0.728,0.885,7,-7.036,1,0.0608,0.0213,0.000504,0.282,0.753,129.067,193075,FALSE,3,She Came Along - UK Radio Edit,Sharam,4ljb97uwrlEO89atI2X5Kw
0.732,0.727,7,-11.123,1,0.0521,0.169,0.361,0.112,0.527,128.003,594935,FALSE,0,She Came Along - Ecstasy of Club Mix,Sharam,1njOSDDW0FPiwDUUWWV0P8
0.711,0.717,7,-11.335,1,0.0525,0.117,0.843,0.1,0.451,127.99,549871,FALSE,0,She Came Along - Ecstasy of Dub Mix,Sharam,5igT2JsiQgBq1tMSVyv9s4
0.733,0.573,7,-9.753,1,0.0324,0.0255,0.00505,0.12,0.728,116.017,217933,FALSE,0,Men señará,Bebe,3jpJqKNQiWTUrQWuuMNigV
0.831,0.783,9,-6.79,0,0.0592,0.269,0,0.0478,0.883,118.017,215013,FALSE,0,Ella,Bebe,2aLHF0Mh07RrLa7AWyRxFb
0.687,0.536,2,-6.709,1,0.159,0.283,0,0.0941,0.339,175.893,176840,FALSE,0,Con mis manos,Bebe,4lQ9Ax1nO7eFypKDAvJDUE
0.722,0.544,9,-10.215,0,0.201,0.511,0.00069,0.145,0.803,76.909,207147,FALSE,3,Siempre me quedará,Bebe,41W9aQkfjOfuO0jQkjHbKQ
0.809,0.82,8,-6.146,1,0.264,0.779,0.000119,0.114,0.74,108.094,216960,TRUE,2,Malo - USA Version; 2005 Remastered Version,Bebe,1mr8SOukKxqim1JNEBSMaM
0.516,0.83,9,-7.932,0,0.136,0.233,3.51E-06,0.119,0.795,99.971,221947,FALSE,0,Ska de la tierra,Bebe,3bGvqG9o88CrEv8bxhnvYc
0.762,0.671,9,-8.489,0,0.0705,0.236,0,0.162,0.658,84.994,236080,FALSE,1,El golpe,Bebe,4kJyPMnRuUFG5nzgwEGQkv
0.668,0.422,7,-10.685,1,0.0496,0.331,0.00185,0.118,0.307,90.005,225387,FALSE,0,Revolvió,Bebe,509gWJamKj0acTbLyK03l2
0.768,0.825,5,-4.668,1,0.0736,0.694,0,0.0601,0.773,112.12,236600,FALSE,0,Como los olivos,Bebe,75fwqOp5whP4bvDfSBIVog
0.414,0.149,0,-14.464,1,0.0616,0.905,2.84E-06,0.101,0.109,55.094,230587,FALSE,0,Cuidándote,Bebe,5pFNwxnBtwnOGV58olzURY
0.622,0.874,2,-6.519,1,0.132,0.471,1.48E-05,0.0331,0.711,112.076,205160,FALSE,0,Siete horas,Bebe,3KZPOg4fIwT7tgaZXWpXKf
0.672,0.454,4,-8.538,0,0.0343,0.783,4.49E-06,0.0815,0.308,90.024,229413,FALSE,0,Tu silencio,Bebe,3N5KOQvUioXEfr66MgOm8q
0.581,0.404,11,-20.766,1,0.935,0.987,0.0793,0.202,0.04,90.618,173307,FALSE,1,Razones - A Capella,Bebe,2TiGSN67263hila3OOnyxJ
0.732,0.677,1,-10.918,0,0.139,0.0148,2.66E-05,0.165,0.206,105.013,219027,FALSE,0,Corre,Bebe,2lGgOiPVhfn10gcBocJ2Ul
0.823,0.8,4,-6.744,0,0.197,0.146,0,0.0663,0.76,109.981,158213,FALSE,0,Que nadie me levante la voz,Bebe,5MZRa5U2EA2ExvK8ZtRdKF
0.464,0.533,2,-7.903,1,0.0262,0.00346,0.12,0.103,0.128,141.903,290627,FALSE,3,I Trust You To Kill Me - ITunes Live Session,Rocco DeLuca and The Burden,7ALyLQvgJK9AlWq37ksQvw
0.4,0.491,2,-6.689,1,0.028,0.543,9.69E-06,0.112,0.375,101.623,210133,FALSE,1,Colorful - ITunes Live Session,Rocco DeLuca and The Burden,1UHDuenG1g2ZN8Uv6b8vcE
0.322,0.145,9,-14.833,1,0.0326,0.891,0.000123,0.089,0.0807,80.772,284627,FALSE,5,How Many Times - iTunes Live Session,Rocco DeLuca and The Burden,29gEn4DGjnngHJoT6I0VSW
0.517,0.44,7,-9.772,1,0.0287,0.253,0.00319,0.114,0.207,135.3,253933,FALSE,1,Mystified - ITunes Live Session,Rocco DeLuca and The Burden,3VzeGGJYFFf5A3d2ReeUAX
0.396,0.521,7,-7.66,1,0.0258,0.109,0.00269,0.127,0.166,137.563,249147,FALSE,0,Gift - iTunes Live Session,Rocco DeLuca and The Burden,6EzdxiwzSv6psaiG92RkBV
0.708,0.776,4,-7.955,0,0.056,0.761,0,0.331,0.694,100,106919,TRUE,8,KF SpaceShip,Lilgrouch,5t6T83qZMUT1csxYcSMpW4
0.661,0.591,4,-10.763,0,0.0458,0.000579,0.000203,0.161,0.215,100.51,154141,TRUE,8,Party Ona Lows,Tanapee,2OocgR7bg4DZjLFUgtq3Sc
0.433,0.971,0,-3.073,1,0.0785,0.00113,0.00016,0.664,0.156,99.074,216665,FALSE,2,The Street the Sound,Flight 409,5T6FKcKVDjSC85sJVyFxZb
0.512,0.889,2,-3.299,1,0.0477,0.000416,0,0.365,0.942,140.023,219684,FALSE,1,Operator,Flight 409,1IVivPa5PwgEK3100VjXgU
0.535,0.921,7,-3.993,1,0.0431,0.000111,1.22E-05,0.0907,0.607,130.044,166394,FALSE,2,Broken Glass and Heart Attacks,Flight 409,315Emj2cR2jNFGl7uFylDJ
0.612,0.91,5,-2.842,1,0.0769,0.000989,5.30E-06,0.036,0.701,101.037,211000,FALSE,1,This Disaster,Flight 409,1Dd5K1BeTtDljUaFRT5Z6R
0.473,0.517,11,-6.857,1,0.0318,0.739,0,0.13,0.463,138.08,225210,FALSE,3,Beauty in a Car Crash (Acoustic),Flight 409,4Oa88bz9AivComNfRq07y8
0.486,0.961,4,-2.548,0,0.114,4.63E-05,0.000381,0.0512,0.665,116.493,118909,FALSE,0,Hello Again,Flight 409,7LDYAPFhC6MvWTtk9SRs0P
0.754,0.574,10,-9.602,0,0.0628,0.746,0,0.114,0.658,92.506,156630,TRUE,8,Moves,A1 Blanco,3LUQv6NYz6q8KB02tbHEhe
0.738,0.822,2,-5.036,1,0.0501,0.0471,0.067,0.0608,0.937,140.055,178939,FALSE,0,Dance All Night,Mike Broussard and Nu'edition Zydeco,3gzd5BG5kuGvMGUQlu4jil
0.894,0.895,0,-4.443,1,0.0487,0.19,0.00185,0.0323,0.981,140.167,189231,FALSE,1,Creole & Petty,Mike Broussard and Nu'edition Zydeco,3blYKaxAMSPIznqEpqVlr6
0.788,0.911,5,-6.195,1,0.0573,0.5,5.80E-05,0.243,0.945,147.126,195422,FALSE,0,Looking Like That,Mike Broussard and Nu'edition Zydeco,3LacTvmLoS1UuXaTuHLlg7
0.73,0.823,2,-7.476,1,0.0977,0.0699,0.00272,0.221,0.779,76.093,208379,FALSE,0,I Don't Want,Mike Broussard and Nu'edition Zydeco,3hZBiiLqcag0zAaNwV1vCI
0.852,0.889,8,-6.352,1,0.0737,0.0385,3.77E-05,0.138,0.786,145.206,213786,FALSE,1,Kiss Me,Mike Broussard and Nu'edition Zydeco,024jIEWlgaU6OYfQrcJBHD
0.82,0.814,5,-5.813,1,0.0658,0.161,1.29E-05,0.305,0.961,145.147,173662,FALSE,1,Suppose to Be in Love,Mike Broussard and Nu'edition Zydeco,6F53woXXtTLWBlyD9Lfoe4
0.695,0.87,7,-6.851,0,0.167,0.0384,0.834,0.119,0.82,175.213,222746,FALSE,0,Lewisburg 2 Step,Mike Broussard and Nu'edition Zydeco,3Q0tIJOfw7hOFIpbBtciuz
0.767,0.739,5,-7.312,0,0.0745,0.0797,0.000254,0.186,0.945,149.055,198844,FALSE,0,I Can't Stop,Mike Broussard and Nu'edition Zydeco,6B3xQu3hZHzhSYB3YDq4RW
0.785,0.862,11,-6.947,0,0.0649,0.0187,2.95E-06,0.0699,0.972,149.902,219925,FALSE,0,Hustle Hard,Mike Broussard and Nu'edition Zydeco,3iIbxdXZZAeHbeQnaWQncB
0.827,0.685,0,-6.76,1,0.0481,0.312,4.61E-05,0.0997,0.882,134.84,241502,FALSE,0,Walk Away,Mike Broussard and Nu'edition Zydeco,0oCsgCSVJrKOMrGrm0OuRc
0.834,0.887,2,-6.12,0,0.0475,0.0327,0.0118,0.0906,0.977,144.995,176980,FALSE,0,That's All Me,Mike Broussard and Nu'edition Zydeco,6yFe3Q8MW8DNppzQmPsT1U
0.813,0.791,4,-9.633,0,0.0592,0.0842,0.000206,0.0858,0.96,144.982,234475,FALSE,0,When a Woman's Fed Up,Mike Broussard and Nu'edition Zydeco,0gdxfhstZrIa639ofTPImC
0.812,0.805,2,-7.503,0,0.116,0.181,0.000474,0.172,0.81,146.103,199628,FALSE,0,Sky Is the Limit,Mike Broussard and Nu'edition Zydeco,7BT9fAKe8E7dE70elnCJKc
0.805,0.759,8,-8.073,1,0.116,0.0143,0.14,0.0225,0.691,144.021,253179,FALSE,0,Bad - Remix,Mike Broussard and Nu'edition Zydeco,2XxREpV9XFoIbtDOwsItJ0
0.804,0.787,7,-7.591,0,0.0878,0.0161,0.0042,0.173,0.907,142.059,208144,FALSE,1,Follow Me Down,Mike Broussard and Nu'edition Zydeco,2ibSfTsy8L4Gqd8bdvMGrH
0.802,0.755,0,-5.339,1,0.11,0.069,0.00138,0.0455,0.963,74.016,183171,FALSE,1,Up Life / Run It,Mike Broussard and Nu'edition Zydeco,1iHUpAmscsTnZEXeeD9QBk
0.787,0.478,8,-9.685,1,0.246,0.2,1.29E-06,0.112,0.308,133.837,96716,FALSE,8,Megatron,Big Scarr,4n2e5clpnY0yPzUyBcVfSS
0.886,0.459,8,-13.46,1,0.292,0.183,0,0.118,0.676,100.918,138000,TRUE,7,Repo,MWGH,76HvuWWNyHVl1WPtPfUany
0.737,0.282,5,-12.748,0,0.415,0.493,0,0.294,0.334,98.929,153757,TRUE,8,With Da Rocc,CZONNE,6ptbHuNiM0q1YCZ15W8fyV
0.515,0.69,7,-4.892,1,0.0328,0.0249,0,0.212,0.455,123.031,213067,FALSE,1,Too Late To Be Good,The Tuesdays,1OsJoHUaqBnjkvFd21LhfW
0.472,0.723,7,-5.666,1,0.0352,0.00931,2.62E-06,0.217,0.206,123.575,268693,FALSE,5,It's Up To You,The Tuesdays,2GiDrPB8WOj32sZeEmY249
0.513,0.657,7,-6.21,1,0.0243,0.208,0,0.202,0.349,83.994,266733,FALSE,1,I'll Be Here,The Tuesdays,6kO5WygyN300guZakCUreZ
0.456,0.5,5,-5.923,1,0.0258,0.191,4.95E-06,0.0963,0.203,77.007,249800,FALSE,0,Changing The Moods,The Tuesdays,56vQwOgpl9f9i5zc8QYlUZ
